"COMPANY_NAME","PRODUCT_NAME","CASE_REFERENCE","CASE_SEVERITY","TITLE","RESOLUTION_TIME_HOURS","SLA_STATUS"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250014","MEDIUM","UNABLE TO AMEND AMOUNT",101.154903611052,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250012","MEDIUM","IMPORT DUTY",6.31601000006776,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250011","MEDIUM","ISSUE ON REFINANCING",20.0641422222834,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250010","MEDIUM","USER ADMIN LIST",0.196596111170948,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250009","MEDIUM","INCONSISTENT DATA",68.5266938888817,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250008","MEDIUM","DUTY PAYMENT INSTRUCTION LETTER",5.6601944444119,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250007","MEDIUM","FAILURE IN LIQUIDATION",21.6037858332857,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250004","MEDIUM","INTEREST ACCRUING ON TWO DIFFERENT INTEREST RATES",456.162733888894,"Breached SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250003","MEDIUM","IMPORT LC EXPIRY",45.9678963889601,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250002","HIGH","INTEREST ACCRUING ON DIFFERENT RATES",173.205461666628,"Breached SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250001","HIGH","MATURED LOAN STILL SHOWING ACCRUING AS STATUS",48.9748552777455,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/26/11/0032","HIGH","MULTIPLE DEBITS ON NXP CHARGE",215.25131166674,"Breached SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/24/11/0031","HIGH","UNABLE TO COLLECT CHARGE ON FORM M",4.37015666667139,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/24/11/0030","HIGH","UNABLE TO ISSUE LC",21.1130205554073,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/31/10/0029","CRITICAL","UNABLE TO LOGIN TO KACHASI",1.51161777775269,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/28/10/0028","HIGH","INTEREST STILL ACCRUING ON LIQUIDATED LOAN",190.737363055581,"Breached SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/08/10/0027","HIGH","Report - Expired Letters of Credits",136.012061111222,"Breached SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/30/09/0026","HIGH","OUTGOING MESSAGES",1.78691916674143,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/26/09/0025","CRITICAL","INTEREST STOPPED ACCRUING",148.436646111135,"Breached SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/25/09/0024","HIGH","UNABLE TO LODGE DOCUMENT",282.958421111223,"Breached SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/16/09/0023","HIGH","DUTY P;AYMENT ERROR",46.2336277778959,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/11/09/0022","MEDIUM","SWIFT DETAILS",361.466594444413,"Breached SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/09/09/0021","MEDIUM","INTEREST STOPPED ACCRUING ON KACHASI",43.5334736110526,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/26/08/0020","HIGH","INCORRECT LOAN STATUS",17.9191205556854,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/26/08/0019","HIGH","UNABLE TO EXTEND LOAN",176.58441444434,"Breached SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/26/08/0018","HIGH","MULTIPLE INTEREST ACCRUAL",24.9595586110954,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/12/08/0017","HIGH","UNABLE TO START UP NCS-REST",0.758095000055619,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/07/08/0016","HIGH","UNABLE TO ACCESS FORM A MODULE",26.5095538889291,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/05/08/0015","MEDIUM","ISSUE ON LC",17.4355680556619,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/04/08/0014","MEDIUM","INTEREST STOPS ACCRUING ON KACHASI",23.2672455555294,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/29/07/0013","HIGH","UNABLE TO LODGE DOCUMENT",56.345322222216,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/23/07/0012","HIGH","INTEREST ACCRUNING WRONGLY",191.087155277899,"Breached SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/22/07/0011","CRITICAL","UNABLE TO DEBIT CUSTOMER ACCOUNT",1.05235833325423,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/22/07/0010","HIGH","LC PROCESSING",1.65376916667446,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/16/07/0009","MEDIUM","INTEREST STILL ACCRUING ON THE OLD INTEREST RATE",218.500110277673,"Breached SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/09/07/0008","MEDIUM","UNABLE TO FETCH ASSESSMENT DETAILS FROM NCS-REST",18.5104474999825,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/07/07/0007","MEDIUM","LOAN EXTENSION ISSUES",549.816955277638,"Breached SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/25/06/0006","MEDIUM","INCOMPLETE VALUES ON FORM M CREATION",197.91586333327,"Breached SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/24/06/0005","HIGH","Urgent: Continuous Transaction Posting to Finacle Core Application",164.965313055553,"Breached SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/24/06/0004","MEDIUM","UNABLE TREAT DUTY ON KACHASI",23.6758144445485,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/23/06/0003","MEDIUM","UNABLE TO SUBMIT SUCCESSFULLY",261.512227222323,"Breached SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/16/06/0002","HIGH","UPDATE BODOGWU INTEGRATION",2262.53533722233,"Breached SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/04/06/0001","MEDIUM","UNABLE TO LODGE DOCUMENT ON KACHASI",365.067184444517,"Breached SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250024","HIGH","DELAYED FORM M DEBIT",827.416452222154,"Breached SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250023","CRITICAL","MANUAL CREATION OF FORM  M",49.8107358333073,"Breached SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250022","HIGH","UNABLE TO IMPORT NXP",3.12934361107182,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250021","MEDIUM","UNABLE TO GENERATE RECEIPT ON  KACHASI",6.65670027775923,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250019","MEDIUM","DUTY NOT IMPACTING THE RESPECTIVE GLs",125.782073333336,"Breached SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250018","HIGH","UNABLE TO GENERATE RECEIPT",4.30084805551451,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250017","HIGH","SWIFT MESSAGES NOT DROPPING",5.28848222218221,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250016","MEDIUM","CEDAR SWIFT DATE UPDATE",21.0051033332711,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250015","MEDIUM","UNABLE TO PRINT RECEIPT",2.54418333334615,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250014","MEDIUM","UNABLE TO AMEND AMOUNT",101.154903611052,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250012","MEDIUM","IMPORT DUTY",6.31601000006776,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250011","MEDIUM","ISSUE ON REFINANCING",20.0641422222834,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250010","MEDIUM","USER ADMIN LIST",0.196596111170948,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250009","MEDIUM","INCONSISTENT DATA",68.5266938888817,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250008","MEDIUM","DUTY PAYMENT INSTRUCTION LETTER",5.6601944444119,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250007","MEDIUM","FAILURE IN LIQUIDATION",21.6037858332857,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250004","MEDIUM","INTEREST ACCRUING ON TWO DIFFERENT INTEREST RATES",456.162733888894,"Breached SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250003","MEDIUM","IMPORT LC EXPIRY",45.9678963889601,"Within SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250002","HIGH","INTEREST ACCRUING ON DIFFERENT RATES",173.205461666628,"Breached SLA"
"Coronation Merchant Bank","KACHASI v1.x","CM/TR/LIV/250001","HIGH","MATURED LOAN STILL SHOWING ACCRUING AS STATUS",48.9748552777455,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/10/12/0024","MEDIUM","UNABLE TO APPROVE FOR FORM M EXTENSION",0.279708333313465,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/20/11/0026","CRITICAL","AMENDMENT OF SUMMARY VALUE - UL25.000001",16.8542019443703,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/20/11/0023","CRITICAL","ADDITION ON BOB UK ON BC PAY",3.09419416665332,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/04/11/0022","HIGH","UNABLE to GENERATE REFERENCE for Bills for collection",28.9285463888082,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/24/10/0021","CRITICAL","EXPORT DOM CANNOT BE DEBITTED FOR LC ENHANCEMENT",2.65646194451256,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/06/10/0020","MEDIUM","UNABLE TO TAKE CHARGES - 2000043394",23.4303611110663,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/17/09/0020","CRITICAL","FORM M MANUAL REF NOT LINKED TO RELATED REFERENCE",362.023257777735,"Breached SLA"
"Signature Bank","KACHASI v2.x","SB/02/09/0019","CRITICAL","ACCOUNT DETAILS WRONG",389.106867500057,"Breached SLA"
"Signature Bank","KACHASI v2.x","SB/02/09/0018","CRITICAL","GENERAL LEDGER",2.91402972227661,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/02/09/0017","CRITICAL","BC NARATION ERROR",2.75492027762812,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/28/08/0016","CRITICAL","CHANGE ACCOUNT 500003005 TO 600003026",120.046136666613,"Breached SLA"
"Signature Bank","KACHASI v2.x","SB/26/08/0013","CRITICAL","POSTING ERROR FOR TFA AND CORR BANK DETAILS",2021.10832888889,"Breached SLA"
"Signature Bank","KACHASI v2.x","SB/13/08/0015","CRITICAL","FORM M NOT ON KACHASI",19.2076894443599,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/28/07/0011","CRITICAL","UNCONFIRMED LC",24.714892500022,"Breached SLA"
"Signature Bank","KACHASI v2.x","SB/28/07/0010","CRITICAL","POSTING ENTRIES NOT SHOWING FOR UNCONFIRMED",25.2858091667877,"Breached SLA"
"Signature Bank","KACHASI v2.x","SB/16/07/0014","CRITICAL","MANUAL POSTING VALUE ERROR",0.640980833326466,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/09/07/0013","CRITICAL","FORM M NOT ON KACHASI",2.90396277769469,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/08/07/0012","CRITICAL","FORM M NOT ON KACHASI",1.94788333325414,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/30/06/0011","CRITICAL","FORM M NOT ON KACHASI",0.441978055634536,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/26/06/0010","CRITICAL","UPDATE ON LC REGISTER REPORT",361.117761944421,"Breached SLA"
"Signature Bank","KACHASI v2.x","SB/24/06/0009","CRITICAL","POST NEG INTEREST NO ACCRUING",2069.20335333335,"Breached SLA"
"Signature Bank","KACHASI v2.x","SB/24/06/0008","CRITICAL","UPADTE OF REGISTER TILL DATE",74.8790011111996,"Breached SLA"
"Signature Bank","KACHASI v2.x","SB/23/06/0007","CRITICAL","KACHASI ERROR ON AMEND",21.3673480554717,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/23/06/0006","CRITICAL","KACHASI ERROR ON PAY",1705.08121194458,"Breached SLA"
"Signature Bank","KACHASI v2.x","SB/18/06/0005","CRITICAL","CONTIGENT ENTRY ON ISSUANCE AND UPGRADE",331.743944999878,"Breached SLA"
"Signature Bank","KACHASI v2.x","SB/18/06/0004","CRITICAL","ACCOUNT DETAILS REMOVAL",20.7880130555131,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/13/06/0003","CRITICAL","FORM M NOT ON KACHASI - MF20250051776",1.23371527780546,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/10/06/0002","CRITICAL","FORM M NOT ON KACHASI",2.27399027778301,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/05/06/0001","CRITICAL","FORM M NOT ON KACHASI",2.31888222217094,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250031","CRITICAL","CONNECTION OF KACHASI WITH B'ODOGWU",502.100464999967,"Breached SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250030","CRITICAL","KACHASI CANNOT DRAW NOSTRO TO DEBIT",25.1699258334702,"Breached SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250029","CRITICAL","FORM M NOT ON KACHASI - MF20250032974",1.96660083340248,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250028","CRITICAL","POSTING MISSING FOR DECREASE OF LC",29.6528963888995,"Breached SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250027","CRITICAL","FORM M NOT ON KACHASI",0.599830000021029,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250025","CRITICAL","FORM M NOT ON KACHASI",1.01230027765268,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250024","CRITICAL","REPORT NOT UPDATED",22.0832566665486,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250023","CRITICAL","TRADE AUTHORIZER CANNOT VIEW PRE AND POST NEG SUBMITTED",4.04266361100599,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250022","CRITICAL","FORM M NOT ON KACHASI - MF20250021397",0.575721666624304,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250021","CRITICAL","FORM M NOT ON KACHASI",0.706405833363533,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250020","CRITICAL","PRE-NEG NOT ASSISGNED TO TRADE AUTHORIZER",0.798613055550959,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250019","CRITICAL","BC NARRATION AND PRE-NEG NOT ON AUTHRIZER QUEUE",1.83328138897195,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250018","CRITICAL","POST NEG POSTING NOT ON KACHASI -  CL24.000001",1.38167750003049,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250017","CRITICAL","IRREGULAR VALUE FOR L24.000093/AMD-007",22.3298375001177,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250016","CRITICAL","SUSPECTED DUPLICATED TRANSACTION ON KACHASI",24.1450741665903,"Breached SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250015","CRITICAL","FORM M NOT ON KACHASI - MF20250010980",1.8087547221221,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250014","CRITICAL","FORM M NOT ON KACHASI - MF20250008022",67.9193205556367,"Breached SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250013","CRITICAL","FORM M NOT ON KACHASI - MF20250007549",67.951691388851,"Breached SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250012","CRITICAL","FORM M NOT ON KACHASI - MF20250003728",68.0639586111065,"Breached SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250011","CRITICAL","UNABLE TO PULL ACCOUNT ON BRANCH 000",2.87937055563089,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250010","CRITICAL","ADDITION OF CORRESPONDENCE BANK - RAND MERCHANT BANK",101.716817222186,"Breached SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250009","CRITICAL","INABILITY TO PULL CUSTOMER ACCOUNT ON KACHASI",3.11039888905361,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250008","CRITICAL","FORM M NOT ON KACHASI - MF20250003106",1.22318222222384,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250007","CRITICAL","FORM M NOT ON KACHASI - MF20240053662",1.28389888897073,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250006","CRITICAL","FORM M NOT ON KACHASI - MF20240062005",2.38186083332403,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250005","CRITICAL","FORM M NOT ON KACHASI - MF20240048688",2.43401666666614,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250004","CRITICAL","FORM M NOT ON KACHASI - MF20240061762",2.48055888887029,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250003","CRITICAL","CANNOT DEBIT DOM FOR BC PAYMENT",1.7420886112377,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250002","CRITICAL","ALL PRODUCT REPORT UPDATE",3.09571083326591,"Within SLA"
"Signature Bank","KACHASI v2.x","SB/KA/LIV/250001","CRITICAL","MF20240079246",1.22324416675838,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/31/12/0072","CRITICAL","Kachasi EOD on 30th moved date to 2026",120.573915833258,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/29/12/0071","HIGH","Duplicated amounts observed during the booking of the Bills Loan",537.879424166749,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/22/12/0070","HIGH","LOAN BOOKING ERROR AND REQUEST FOR ASSISTANCE",26.9495986110996,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/18/12/0069","HIGH","KACHASI ERROR ON REPAYMENT",125.527950555494,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/17/12/0068","HIGH","UNABLE TO CREATE CUSTOMER GROUP TO DRAW FROM LIMIT SET UP",25.5123591666925,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/12/12/0067","HIGH","DUPLICATE KACHASI LOAN REFERENCES FOR JAMARA OPERATIONS LTD",137.374591111089,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/08/12/0066","HIGH","MT752 WITHOUT CHARGE ENTRIES",25.7658544443548,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/01/12/0065","CRITICAL","Optimus application down",261.712685555569,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/25/11/0063","HIGH","ERROR ECOUNTERED ON PAYMENT PROCESSING FB25ILU00109 - JAMARA - $98,700",21.6521427778644,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/18/11/0062","HIGH","DUPLICATED INTEREST CHARGES ON FB25ILL00032 - FB25POST00071",1252.53715194447,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/18/11/0061","HIGH","UNABLE TO AUTHORIZE AMENDMENT ON FB25ILU00183 ON KACHSI",6.09241361101158,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/12/11/0060","HIGH","Unable to Approve FORM M MF20250111750 MF20250117451",2069.37972583319,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/07/11/0059","HIGH","Double Posting",2687.11450444447,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/06/11/0058","MEDIUM","Error submitting Loan Liquidation",2211.91625999997,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/03/11/0057","CRITICAL","Duplicated Swift Message for FB251020OTP0198",354.964628333459,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/30/10/0056","HIGH","Unable to Generate Receipt for Excise and Import Duty",163.120693055622,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/24/10/0055","MEDIUM","Optimus Email Notification Email",3127.5025886111,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/24/10/0054","HIGH","REJECTION ALERT STOPPED",2528.07337500004,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/16/10/0053","MEDIUM","BID REQUEST FAILED POSTINGS NOT SENT OUT",3.86870666668983,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/10/10/0052","HIGH","WRONG ACCOUNT QUOTED LC OPENED REPORT-FB25ILUW00041",75.4612202777644,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/09/10/0051","HIGH","Interest Distribution Report for Q3 2025",10.297176388849,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/05/10/0024","CRITICAL","FORM M NOT MIGRATED ON KACHASI ON BODOGWU",62.2667055554339,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/03/10/0050","HIGH","FORM M NOT MIGRATED ON KACHASI ON BODOGWU",165.166150277713,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/03/10/0049","HIGH","MAPPING OF STANDARD CHARTERED BANK EURO AND GBP LEDGER ACCOUNTS TO KACHASI",312.421643055626,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/26/09/0048","HIGH","Transaction status not Update on Optimus OPILC10092500003, OPILC28072500002",3789.32513222226,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/22/09/0047","HIGH","SHIPPING DOCUMENT REGISTER AND MOVEMENT",716.552575833339,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/22/09/0046","HIGH","DEBITED ACCOUNT AFTER REJECTION FB250919OTP0162",578.451986388769,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/18/09/0045","HIGH","KACHASI UNABLE TO RECEIVE MT761 SWIFT MESSAGES",2.72727833327372,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/18/09/0044","HIGH","DOM TRANSFERS REFLECTING AS BANK INDUCED TRANSACTIONS",3698.89757083333,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/11/09/0043","HIGH","AUTOMATED SWIFT MESSAGES ON PAYMENTS/REPLENISHMENTS MT799",167.034604166576,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/11/09/0042","HIGH","DUPLICATION OF INTEREST CHARGES. FB25ILU00019",150.335462499876,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/09/09/0041","HIGH","WRONG AMOUNT CHARGES  DERIVED FOR 0.2 CONCESSION MAINTAINED",71.010151110997,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/28/08/0040","HIGH","Premature EOM Interest run on kachasi",3889.52759638889,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/27/08/0039","HIGH","Missing columns on DOM TRANSFER report",140.316738055553,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/26/08/0015","MEDIUM","Singlewindow Bodogwu Integration",401.632871388865,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/26/08/0014","MEDIUM","NCS /NCS REST INTEGRATION",25.0215991666191,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/22/08/0038","CRITICAL","NCS /NCS REST INTEGRATION",128.886142500036,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/21/08/0037","CRITICAL","MODIFICATION OF SHIPPING DOCUMENT RECIEVED NOTIFICATION FOR NOT VALID FOR FOREX",2.8617236110149,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/14/08/0036","HIGH","SUCCESSFUL TRANSACTIONS NOT SHOWING ON KACHASI REPORT SHEETS- INWARD REMITTANCE",27.8736355556175,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/12/08/0034","CRITICAL","EMPTY REPORTS FOR BILLS OF COLLECTION REGISTER",47.5970497222734,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/11/08/0033","CRITICAL","Supplier Set Shipping Documents - Date Error",20.2464783332543,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/08/08/0032","CRITICAL","KACHASI ERROR",426.085439166636,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/06/08/0031","CRITICAL","PENDING COLLATION ITEM",143.256218055496,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/04/08/0030","CRITICAL","PENDING CBN DEBIT ON CUSTOMS TRANSACTIONS",4.63104638876393,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/31/07/0029","HIGH","Inflows above threshold going STP FB250723ITT0084 FB250723ITT0120  FB250725ITT0074",172.90312000009,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/30/07/0028","CRITICAL","FORM A NUMBER NOT SHOWING ON CHARGES NARRATION",318.753266944375,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/22/07/0027","HIGH","Unable to approve or reject inflow FB250718ITT0113",53.2593827776727,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/22/07/0026","HIGH","Unable to perform Interest distribution",54.8427983333822,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/17/07/0025","CRITICAL","ISSUES WITH STP TRANSACTIONS ON AUTHORIZERS QUEUE ON KACHASI",4900.78777555539,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/14/07/0008","HIGH","UNABLE TO VIEW BIDREQUEST IRO SYNERMED",1.07971416658256,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/14/07/0007","MEDIUM","REPORT FOR PAPSS OUTBOUND TRANSFER",216.239462777856,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/07/07/0024","HIGH","FORM M OPENED ON B'ODOGWU NOT ON KACHASI",507.491259166505,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/30/06/0022","CRITICAL","Frequent DB lock on kachasi",4102.21443722217,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/30/06/0021","HIGH","Papss outward transaction charges issues",198.908169999893,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/27/06/0020","CRITICAL","POST POST ERROR",3.70548916660482,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/27/06/0019","HIGH","Telex not attached to email notifications",151.092958333378,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/26/06/0018","CRITICAL","GUARANTEE NOT PASSING CONTINGENCY ENTRIES",3.94732555554947,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/26/06/0017","HIGH","Pending Duty Remittance",98.3690941666136,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/24/06/0016","CRITICAL","UNABLE TO ACCESS OUTWARD GUARANTEE MENU ON KACHASI",20.7239616667503,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/24/06/0015","CRITICAL","MT799 NOT GENERATING ON POST NEG LIQUIDATION",72.0868719445425,"Breached SLA"
